severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,115,SGT @ ARMS - CENTRAL OPERATIONS,2010,NET PAYROLL EXPENSES,50000.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|115|SGT @ ARMS - CENTRAL OPERATIONS|2010|NET PAYROLL EXPENSES|50000.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,115,SGT @ ARMS - CENTRAL OPERATIONS,2010,BANNER ORGANIZATION TOTALS,50000.0,status=warn; banner=50000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|115|SGT @ ARMS - CENTRAL OPERATIONS|2010|BANNER ORGANIZATION TOTALS|50000.0
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,116,SGT @ ARMS - CAPITOL DIVISION,2010,NET PAYROLL EXPENSES,100000.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|116|SGT @ ARMS - CAPITOL DIVISION|2010|NET PAYROLL EXPENSES|100000.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,116,SGT @ ARMS - CAPITOL DIVISION,2010,BANNER ORGANIZATION TOTALS,100000.0,status=warn; banner=100000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|116|SGT @ ARMS - CAPITOL DIVISION|2010|BANNER ORGANIZATION TOTALS|100000.0
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,117,SGT @ ARMS - IT SUPPORT SERVICES,2010,NET PAYROLL EXPENSES,3271.45,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|117|SGT @ ARMS - IT SUPPORT SERVICES|2010|NET PAYROLL EXPENSES|3271.45
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,117,SGT @ ARMS - IT SUPPORT SERVICES,2010,BANNER ORGANIZATION TOTALS,3271.45,status=warn; banner=3271.45; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|117|SGT @ ARMS - IT SUPPORT SERVICES|2010|BANNER ORGANIZATION TOTALS|3271.45
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,118,SGT @ ARMS - STAFF OFFICES,2010,NET PAYROLL EXPENSES,20000.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|118|SGT @ ARMS - STAFF OFFICES|2010|NET PAYROLL EXPENSES|20000.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,118,SGT @ ARMS - STAFF OFFICES,2010,BANNER ORGANIZATION TOTALS,20000.0,status=warn; banner=20000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|118|SGT @ ARMS - STAFF OFFICES|2010|BANNER ORGANIZATION TOTALS|20000.0
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,119,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,NET PAYROLL EXPENSES,20000.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|119|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2010|NET PAYROLL EXPENSES|20000.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,119,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,BANNER ORGANIZATION TOTALS,20000.0,status=warn; banner=20000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|119|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2010|BANNER ORGANIZATION TOTALS|20000.0
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,125,SGT @ ARMS - CENTRAL OPERATIONS,2011,NET PAYROLL EXPENSES,9898658.39,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|125|SGT @ ARMS - CENTRAL OPERATIONS|2011|NET PAYROLL EXPENSES|9898658.39
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,126,SGT @ ARMS - CAPITOL DIVISION,2011,BANNER ORGANIZATION TOTALS,9649303.31,status=fail; banner=9649303.31; parsed_body=9650243.69. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|126|SGT @ ARMS - CAPITOL DIVISION|2011|BANNER ORGANIZATION TOTALS|9649303.31
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,136,SGT @ ARMS - IT SUPPORT SERVICES,2011,NET PAYROLL EXPENSES,4216103.99,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|136|SGT @ ARMS - IT SUPPORT SERVICES|2011|NET PAYROLL EXPENSES|4216103.99
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,139,SGT @ ARMS - STAFF OFFICES,2011,NET PAYROLL EXPENSES,5194268.5,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|139|SGT @ ARMS - STAFF OFFICES|2011|NET PAYROLL EXPENSES|5194268.5
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,142,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,NET PAYROLL EXPENSES,7774253.53,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|142|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2011|NET PAYROLL EXPENSES|7774253.53
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,140,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,BANNER ORGANIZATION TOTALS,7774253.53,status=fail; banner=7774253.53; parsed_body=7759616.98. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|140|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2011|BANNER ORGANIZATION TOTALS|7774253.53
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,143,SGT @ ARMS - STAFF OFFICES,,NET PAYROLL EXPENSES,-200000.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|143|SGT @ ARMS - STAFF OFFICES||NET PAYROLL EXPENSES|-200000.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,143,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,200000.0,status=warn; banner=200000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|143|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|200000.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,144,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|144|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,145,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|145|SECRETARY OF THE SENATE - EXECUTIVE OFFICE|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,146,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|146|SECRETARY OF THE SENATE - LEGISLATIVE SERVICES|2009|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,147,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,NET PAYROLL EXPENSES,-2040.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|147|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2010|NET PAYROLL EXPENSES|-2040.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,147,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,BANNER ORGANIZATION TOTALS,2040.0,status=warn; banner=2040.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|147|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2010|BANNER ORGANIZATION TOTALS|2040.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,148,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|148|SECRETARY OF THE SENATE - EXECUTIVE OFFICE|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,149,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|149|SECRETARY OF THE SENATE - LEGISLATIVE SERVICES|2010|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,153,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2011,NET PAYROLL EXPENSES,6700297.71,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|153|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2011|NET PAYROLL EXPENSES|6700297.71
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,155,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2011,NET PAYROLL EXPENSES,1611664.8,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|155|SECRETARY OF THE SENATE - EXECUTIVE OFFICE|2011|NET PAYROLL EXPENSES|1611664.8
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,157,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2011,NET PAYROLL EXPENSES,2543267.97,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|157|SECRETARY OF THE SENATE - LEGISLATIVE SERVICES|2011|NET PAYROLL EXPENSES|2543267.97
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,158,APPROPRIATIONS,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|158|APPROPRIATIONS|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,159,APPROPRIATIONS,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|159|APPROPRIATIONS|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,160,APPROPRIATIONS,2011,BANNER NET PAYROLL,16691.1,status=banner_missing; banner=16691.1; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|160|APPROPRIATIONS|2011|BANNER NET PAYROLL|16691.1
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,160,APPROPRIATIONS,2011,BANNER ORGANIZATION TOTALS,142515.45,status=warn; banner=142515.45; parsed_body=33295.08. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|160|APPROPRIATIONS|2011|BANNER ORGANIZATION TOTALS|142515.45
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,162,CHAPLAIN,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|162|CHAPLAIN|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,163,CHAPLAIN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|163|CHAPLAIN|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,164,CHAPLAIN,2011,BANNER ORGANIZATION TOTALS,22136.26,status=warn; banner=22136.26; parsed_body=3294.33. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|164|CHAPLAIN|2011|BANNER ORGANIZATION TOTALS|22136.26
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,166,MAJORITY CONFERENCE COMMITTEE (D),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|166|MAJORITY CONFERENCE COMMITTEE (D)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,166,MAJORITY CONFERENCE COMMITTEE (D),2009,BANNER ORGANIZATION TOTALS,34.95,status=warn; banner=34.95; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|166|MAJORITY CONFERENCE COMMITTEE (D)|2009|BANNER ORGANIZATION TOTALS|34.95
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,167,MAJORITY CONFERENCE COMMITTEE (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|167|MAJORITY CONFERENCE COMMITTEE (D)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,168,MAJORITY CONFERENCE COMMITTEE (D),2011,BANNER ORGANIZATION TOTALS,78616.88,status=warn; banner=78616.88; parsed_body=44728.82. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|168|MAJORITY CONFERENCE COMMITTEE (D)|2011|BANNER ORGANIZATION TOTALS|78616.88
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,171,MAJORITY POLICY COMMITTEE (D),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|171|MAJORITY POLICY COMMITTEE (D)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,172,MAJORITY POLICY COMMITTEE (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|172|MAJORITY POLICY COMMITTEE (D)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,172,MAJORITY POLICY COMMITTEE (D),2010,BANNER ORGANIZATION TOTALS,165.37,status=warn; banner=165.37; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|172|MAJORITY POLICY COMMITTEE (D)|2010|BANNER ORGANIZATION TOTALS|165.37
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,173,MAJORITY POLICY COMMITTEE (D),2011,BANNER ORGANIZATION TOTALS,28152.65,status=warn; banner=28152.65; parsed_body=12466.51. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|173|MAJORITY POLICY COMMITTEE (D)|2011|BANNER ORGANIZATION TOTALS|28152.65
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,180,MINORITY LEADER (R),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|180|MINORITY LEADER (R)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,181,MINORITY LEADER (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|181|MINORITY LEADER (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,182,MINORITY LEADER (R),2011,BANNER ORGANIZATION TOTALS,36604.52,status=warn; banner=36604.52; parsed_body=4342.15. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|182|MINORITY LEADER (R)|2011|BANNER ORGANIZATION TOTALS|36604.52
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,184,"SECRETARY, MINORITY CONFERENCE COMM (R)",2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|184|SECRETARY, MINORITY CONFERENCE COMM (R)|2009|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,185,"SECRETARY, MINORITY CONFERENCE COMM (R)",2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|185|SECRETARY, MINORITY CONFERENCE COMM (R)|2010|BANNER NET PAYROLL|0.0"
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,189,MINORITY WHIP (R),2011,BANNER ORGANIZATION TOTALS,11465.15,status=warn; banner=11465.15; parsed_body=174.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|189|MINORITY WHIP (R)|2011|BANNER ORGANIZATION TOTALS|11465.15
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,190,MINORITY CONFERENCE COMMITTEE (R),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|190|MINORITY CONFERENCE COMMITTEE (R)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,191,MINORITY CONFERENCE COMMITTEE (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|191|MINORITY CONFERENCE COMMITTEE (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,192,MINORITY CONFERENCE COMMITTEE (R),2011,BANNER ORGANIZATION TOTALS,77773.05,status=warn; banner=77773.05; parsed_body=20709.98. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|192|MINORITY CONFERENCE COMMITTEE (R)|2011|BANNER ORGANIZATION TOTALS|77773.05
